user_id,year,id_game,recommend,sentiment
76561198084878187,2014.0,218620.0,1.0,2.0
76561198034223204,2014.0,7670.0,1.0,2.0
76561198034223204,2013.0,8870.0,1.0,2.0
76561198090446169,2014.0,230410.0,1.0,1.0
Lolsausages,2015.0,730.0,1.0,1.0
saviscool,2013.0,4000.0,1.0,2.0
saviscool,2012.0,730.0,1.0,2.0
11567jj,2013.0,51100.0,1.0,2.0
regester,2014.0,241260.0,1.0,2.0
regester,2014.0,219640.0,1.0,1.0
76561198095923468,2015.0,211820.0,1.0,1.0
sbeghen,2015.0,730.0,1.0,0.0
sonyghazi,2015.0,227300.0,1.0,0.0
sonyghazi,2013.0,8600.0,1.0,2.0
76561198091613577,2014.0,35420.0,0.0,0.0
76561198091613577,2015.0,251170.0,0.0,2.0
76561198091613577,2014.0,293320.0,0.0,2.0
76561198091613577,2014.0,306660.0,1.0,2.0
76561198091613577,2015.0,361330.0,0.0,1.0
76561198091613577,2014.0,292180.0,0.0,2.0
76561197989758447,2015.0,263280.0,0.0,2.0
76561197989758447,2015.0,224600.0,0.0,0.0
76561197989758447,2015.0,236390.0,0.0,2.0
76561197989758447,2014.0,49520.0,1.0,2.0
76561197989758447,2014.0,91310.0,0.0,0.0
scarcityy,2013.0,226700.0,0.0,1.0
76561198016487628,2014.0,252490.0,1.0,1.0
DoctorCryies,2014.0,311340.0,1.0,2.0
33334scat,2014.0,220240.0,1.0,2.0
76561198081059406,2015.0,352460.0,1.0,1.0
gabrielschmid,2014.0,257710.0,1.0,2.0
gabrielschmid,2014.0,440.0,1.0,1.0
thesynna,2014.0,218230.0,1.0,2.0
thesynna,2014.0,209870.0,1.0,1.0
scoot88,2014.0,113200.0,1.0,2.0
ScorchingShadow,2015.0,730.0,1.0,2.0
Mig-21pls,2013.0,221640.0,1.0,2.0
Effied,2014.0,440.0,1.0,2.0
Effied,2014.0,243870.0,1.0,1.0
DoctorZues,2013.0,32370.0,1.0,2.0
DoctorZues,2013.0,7670.0,1.0,2.0
DoctorZues,2012.0,550.0,1.0,2.0
DrScully,2015.0,339610.0,0.0,1.0
76561198000694266,2014.0,323500.0,0.0,2.0
76561198035811318,2015.0,221100.0,1.0,2.0
Seaeco,2014.0,221100.0,0.0,0.0
Seaeco,2014.0,206440.0,1.0,2.0
worldtradecentre,2014.0,51100.0,1.0,2.0
worldtradecentre,2015.0,200710.0,1.0,2.0
worldtradecentre,2013.0,211820.0,1.0,2.0
_Seal,2014.0,99700.0,1.0,2.0
_Seal,2014.0,250600.0,1.0,0.0
sealyx,2015.0,271590.0,1.0,2.0
sealyx,2015.0,265930.0,1.0,0.0
sealyx,2015.0,332570.0,1.0,2.0
sealyx,2015.0,284160.0,1.0,2.0
sealyx,2015.0,4000.0,1.0,0.0
sealyx,2015.0,440.0,1.0,1.0
sealyx,2013.0,206420.0,1.0,2.0
76561198055853856,2015.0,730.0,1.0,0.0
76561198055853856,2015.0,570.0,1.0,1.0
seblyftw,2014.0,4000.0,1.0,2.0
seblyftw,2014.0,730.0,1.0,0.0
seblyftw,2013.0,48720.0,1.0,2.0
seblyftw,2014.0,440.0,1.0,2.0
76561198174303610,2015.0,304050.0,0.0,0.0
76561198174303610,2015.0,227940.0,1.0,0.0
76561198174303610,2015.0,346010.0,1.0,2.0
76561198174303610,2015.0,440.0,1.0,1.0
Gotenks7374,2014.0,236430.0,1.0,2.0
76561198065300159,2015.0,440.0,1.0,1.0
76561198075036474,2014.0,440.0,1.0,1.0
AzaZog,2014.0,4000.0,1.0,2.0
AzaZog,2015.0,107410.0,1.0,2.0
AzaZog,2014.0,94000.0,1.0,2.0
AzaZog,2014.0,730.0,1.0,2.0
76561198065043410,2014.0,265630.0,1.0,2.0
76561198065043410,2014.0,218620.0,0.0,0.0
76561198082666592,2015.0,730.0,1.0,1.0
76561198052805342,2015.0,313120.0,1.0,2.0
76561198052805342,2015.0,113400.0,1.0,2.0
76561198052805342,2015.0,311210.0,1.0,2.0
76561198052805342,2015.0,39000.0,1.0,1.0
76561198052805342,2015.0,319510.0,1.0,2.0
76561198052805342,2015.0,369400.0,0.0,2.0
76561198052805342,2014.0,218620.0,1.0,2.0
HOGANKWOK,2015.0,317400.0,1.0,2.0
HOGANKWOK,2015.0,252530.0,1.0,2.0
HOGANKWOK,2015.0,730.0,1.0,2.0
HOGANKWOK,2015.0,271590.0,1.0,2.0
HOGANKWOK,2015.0,218620.0,0.0,2.0
HOGANKWOK,2015.0,301760.0,0.0,0.0
Lannisterandregards,2014.0,211420.0,1.0,2.0
Lannisterandregards,2015.0,374570.0,1.0,2.0
Lannisterandregards,2015.0,236430.0,1.0,0.0
lavitz_reinhart,2014.0,313740.0,0.0,2.0
lavitz_reinhart,2014.0,247730.0,1.0,2.0
486259317,2015.0,252330.0,1.0,0.0
486259317,2014.0,332800.0,1.0,2.0
486259317,2014.0,312990.0,1.0,2.0
486259317,2014.0,4000.0,1.0,0.0
sergei_from_kazakhstan,2011.0,12810.0,1.0,0.0
sergioxks1,2015.0,322330.0,1.0,1.0
SchmokeZ,2015.0,730.0,1.0,2.0
SchmokeZ,2015.0,31280.0,0.0,0.0
SchmokeZ,2015.0,440.0,1.0,2.0
sesepe,2014.0,304930.0,1.0,2.0
76561198034392042,2014.0,313340.0,1.0,0.0
76561198034392042,2015.0,265300.0,1.0,2.0
76561198034392042,2014.0,221910.0,1.0,2.0
76561198034392042,2014.0,203730.0,1.0,2.0
76561198034392042,2014.0,224460.0,1.0,0.0
76561198034392042,2014.0,225080.0,1.0,2.0
76561198034392042,2014.0,107100.0,1.0,2.0
76561198034392042,2014.0,219890.0,1.0,0.0
SeviHusky,2014.0,72850.0,1.0,0.0
76561198045476116,2014.0,48700.0,1.0,1.0
76561198073819878,2014.0,730.0,1.0,2.0
76561198070921973,2014.0,251060.0,1.0,2.0
lescrepe,2014.0,232790.0,0.0,2.0
lescrepe,2014.0,219150.0,1.0,0.0
lescrepe,2014.0,400.0,1.0,2.0
lescrepe,2014.0,620.0,1.0,2.0
lescrepe,2014.0,48000.0,1.0,0.0
Sgt_Ciege,2015.0,22330.0,1.0,2.0
Sgt_Ciege,2015.0,72850.0,1.0,2.0
Sgtcook,2015.0,369200.0,1.0,2.0
Sgtcook,2015.0,4000.0,1.0,2.0
76561198019644374,2011.0,4000.0,1.0,1.0
76561198019644374,2011.0,620.0,1.0,2.0
lesalex,2014.0,570.0,1.0,1.0
1stpionpaul,2015.0,321300.0,1.0,2.0
76561197991856503,2013.0,220240.0,0.0,1.0
76561197991856503,2011.0,440.0,1.0,2.0
shockwave760,2013.0,224260.0,1.0,0.0
shockwave760,2013.0,104700.0,1.0,2.0
thehitman35,2015.0,338170.0,1.0,2.0
76561198063986589,2014.0,15620.0,1.0,2.0
76561198063986589,2014.0,17080.0,1.0,2.0
shadimar6969,2015.0,218620.0,1.0,0.0
76561198151855034,2015.0,730.0,1.0,2.0
seveneightnine,2014.0,244630.0,0.0,1.0
seveneightnine,2015.0,271290.0,0.0,2.0
seveneightnine,2014.0,301520.0,0.0,0.0
seveneightnine,2014.0,4920.0,1.0,2.0
seveneightnine,2014.0,249050.0,1.0,0.0
seveneightnine,2014.0,252490.0,1.0,2.0
76561198059468403,2014.0,21090.0,1.0,2.0
ShadowKnight332,2014.0,247910.0,1.0,2.0
ShadowKnight332,2014.0,206210.0,1.0,1.0
ShadowKnight332,2014.0,270210.0,1.0,2.0
ShadowKnight332,2014.0,205870.0,1.0,1.0
ShadowKnight332,2014.0,39000.0,1.0,1.0
ShadowKnight332,2013.0,38720.0,1.0,2.0
ShadowKnight332,2014.0,218980.0,1.0,2.0
ShadowKnight332,2015.0,273350.0,1.0,1.0
ShadowKnight332,2014.0,221640.0,1.0,2.0
76561198043640604,2014.0,265550.0,1.0,2.0
76561198043640604,2014.0,105600.0,1.0,2.0
shadowpulse29,2015.0,298630.0,1.0,0.0
shadowpulse29,2015.0,298240.0,1.0,2.0
shadowpulse29,2015.0,33220.0,0.0,2.0
shadowpulse29,2015.0,334230.0,1.0,0.0
shadowpulse29,2015.0,263980.0,1.0,2.0
shadowpulse29,2015.0,310370.0,1.0,0.0
shadowpulse29,2014.0,250420.0,1.0,2.0
Man_Bear_Shark,2014.0,218620.0,1.0,1.0
Elementico,2015.0,322330.0,1.0,1.0
76561198065304760,2015.0,295110.0,0.0,0.0
76561198065304760,2015.0,232090.0,1.0,1.0
shanedee,2013.0,265210.0,1.0,2.0
76561198054978091,2014.0,20.0,0.0,2.0
76561198054978091,2014.0,440.0,1.0,2.0
Shanks-From-The-Anime-Group,2015.0,730.0,1.0,2.0
Shanks-From-The-Anime-Group,2015.0,339800.0,1.0,2.0
76561198049796309,2015.0,248570.0,1.0,2.0
76561198049796309,2014.0,72850.0,1.0,2.0
76561198049796309,2014.0,298630.0,1.0,2.0
76561198049796309,2014.0,250600.0,1.0,2.0
76561198049796309,2014.0,218230.0,1.0,1.0
TheHomePage,2015.0,226700.0,1.0,2.0
TheHomePage,2015.0,218230.0,1.0,2.0
Shatteredflame,2014.0,208090.0,1.0,2.0
gottabesaints,2014.0,49520.0,1.0,0.0
gottabesaints,2013.0,730.0,1.0,1.0
TheOfficalDiabl0,2015.0,72850.0,1.0,1.0
76561198202443306,2015.0,730.0,1.0,2.0
76561198202443306,2015.0,304050.0,0.0,0.0
76561198202443306,2015.0,268420.0,0.0,0.0
76561198202443306,2015.0,4000.0,1.0,0.0
76561198086666210,2014.0,440.0,1.0,2.0
76561198007309128,2014.0,235460.0,1.0,2.0
76561198007309128,2012.0,202970.0,0.0,2.0
76561198025788203,2014.0,219740.0,1.0,1.0
76561198068777697,2014.0,203140.0,1.0,2.0
76561198068777697,2015.0,211820.0,1.0,2.0
76561198068777697,2015.0,730.0,1.0,2.0
76561198085080390,2015.0,271590.0,1.0,1.0
76561198085080390,2015.0,209000.0,1.0,0.0
76561198085080390,2014.0,105600.0,1.0,2.0
76561198085080390,2013.0,440.0,1.0,2.0
SheriffMcCringle,2014.0,8190.0,1.0,2.0
76561198071846149,2013.0,218620.0,1.0,2.0
chmoru1471,2014.0,570.0,1.0,2.0
ShiFt-exe,2014.0,265930.0,1.0,0.0
ShiFt-exe,2014.0,730.0,1.0,2.0
76561198025979243,2014.0,730.0,1.0,2.0
Shiftyyyyyyyyy,2013.0,570.0,1.0,2.0
Shillo_,2014.0,259080.0,1.0,2.0
76561198004011791,2015.0,223470.0,1.0,2.0
76561198004011791,2015.0,570.0,1.0,2.0
76561198004011791,2015.0,284460.0,1.0,2.0
76561198004011791,2013.0,10680.0,0.0,0.0
76561198004011791,2013.0,1250.0,1.0,2.0
Shivosky,2015.0,8930.0,1.0,2.0
Shivosky,2013.0,219640.0,1.0,2.0
76561198007488623,2014.0,239350.0,1.0,0.0
76561198073796378,2015.0,245170.0,1.0,2.0
76561198073796378,2015.0,730.0,1.0,2.0
robotcoyote,2014.0,239350.0,1.0,0.0
76561198081436358,2015.0,218620.0,0.0,0.0
76561198081436358,2014.0,233250.0,1.0,2.0
76561198060481049,2014.0,8930.0,1.0,2.0
76561198044375508,2013.0,8930.0,1.0,1.0
76561198044592183,2015.0,307880.0,1.0,2.0
76561198044592183,2015.0,252490.0,1.0,2.0
76561197970895200,2014.0,440.0,1.0,2.0
76561197992643903,2012.0,105430.0,1.0,2.0
shudipwnu,2014.0,730.0,1.0,2.0
Spriteling,2014.0,301520.0,0.0,2.0
akamexxswag,2015.0,105600.0,1.0,2.0
impurepaladin,2015.0,230410.0,1.0,2.0
impurepaladin,2015.0,377160.0,1.0,2.0
impurepaladin,2015.0,252490.0,0.0,0.0
impurepaladin,2015.0,219640.0,1.0,2.0
impurepaladin,2013.0,48700.0,1.0,2.0
impurepaladin,2013.0,219340.0,1.0,2.0
impurepaladin,2013.0,41500.0,1.0,2.0
23745736,2014.0,301520.0,1.0,2.0
23745736,2015.0,252490.0,1.0,1.0
sickbubblez,2015.0,377160.0,1.0,1.0
Siilan,2015.0,329490.0,1.0,1.0
Siilan,2015.0,304410.0,1.0,1.0
Siilan,2013.0,50300.0,1.0,0.0
76561198089291500,2014.0,290770.0,1.0,2.0
76561198089291500,2014.0,270550.0,1.0,2.0
76561198046562619,2015.0,212160.0,1.0,2.0
1silentsniper1,2011.0,41800.0,1.0,1.0
silentAggressor,2011.0,24960.0,1.0,0.0
z3b1z,2013.0,219830.0,1.0,2.0
z3b1z,2014.0,244930.0,0.0,2.0
z3b1z,2013.0,211260.0,1.0,2.0
PRsvn,2013.0,570.0,1.0,1.0
PRsvn,2014.0,223710.0,1.0,0.0
76561198059053798,2015.0,9450.0,1.0,2.0
Sad0Panda,2014.0,264380.0,1.0,2.0
Sad0Panda,2014.0,334660.0,1.0,1.0
76561198046917409,2014.0,440.0,1.0,2.0
Silverimate47,2015.0,50300.0,1.0,2.0
76561198067439927,2014.0,204100.0,1.0,2.0
Simas1,2015.0,236390.0,0.0,1.0
Simas1,2015.0,227940.0,1.0,1.0
Simas1,2014.0,208090.0,1.0,1.0
whisperrrrrrr,2013.0,113200.0,1.0,2.0
whisperrrrrrr,2015.0,218680.0,1.0,1.0
whisperrrrrrr,2014.0,211820.0,1.0,2.0
whisperrrrrrr,2013.0,730.0,1.0,2.0
whisperrrrrrr,2013.0,218620.0,1.0,2.0
76561198157097087,2015.0,730.0,1.0,2.0
Snake8,2013.0,440.0,1.0,2.0
Snake8,2013.0,570.0,1.0,2.0
Snake8,2012.0,240.0,1.0,2.0
simplzzz123,2015.0,346110.0,1.0,0.0
simplzzz123,2015.0,295110.0,1.0,1.0
pannekoeken2,2014.0,108710.0,1.0,2.0
pannekoeken2,2015.0,22370.0,1.0,2.0
pannekoeken2,2013.0,204450.0,1.0,2.0
76561198017754022,2014.0,49520.0,0.0,1.0
survivormaster,2014.0,252490.0,1.0,1.0
survivormaster,2014.0,251570.0,1.0,1.0
survivormaster,2014.0,304930.0,1.0,1.0
survivormaster,2014.0,17520.0,1.0,2.0
skuatz,2015.0,48700.0,1.0,2.0
look_at_the_damn_profile,2014.0,440.0,1.0,2.0
look_at_the_damn_profile,2014.0,233470.0,0.0,0.0
look_at_the_damn_profile,2013.0,207250.0,1.0,2.0
76561198000167222,2015.0,730.0,1.0,2.0
76561198058539753,2015.0,105600.0,1.0,2.0
76561198058539753,2013.0,440.0,1.0,2.0
the_meat_shield,2014.0,220050.0,0.0,0.0
the_meat_shield,2014.0,55230.0,1.0,2.0
the_meat_shield,2014.0,1250.0,1.0,1.0
the_meat_shield,2015.0,271590.0,1.0,2.0
the_meat_shield,2015.0,34870.0,1.0,2.0
the_meat_shield,2015.0,313120.0,1.0,1.0
the_meat_shield,2014.0,239820.0,1.0,2.0
sirmalcolm,2014.0,227680.0,0.0,0.0
sirmalcolm,2013.0,219150.0,1.0,2.0
sirmalcolm,2012.0,2450.0,1.0,2.0
76561198062236203,2015.0,227940.0,1.0,2.0
76561198062236203,2013.0,550.0,1.0,2.0
ybot27,2015.0,49520.0,1.0,2.0
ybot27,2014.0,282440.0,1.0,2.0
76561198067559117,2014.0,17410.0,1.0,2.0
76561198067559117,2015.0,98200.0,1.0,2.0
76561198035605178,2014.0,218620.0,1.0,0.0
76561198035605178,2014.0,238430.0,1.0,0.0
76561198035605178,2012.0,8190.0,1.0,2.0
sirzabblepants,2014.0,227300.0,1.0,0.0
sirzabblepants,2015.0,257510.0,1.0,2.0
sirzabblepants,2015.0,211420.0,1.0,0.0
sirzabblepants,2014.0,8930.0,1.0,0.0
Squid-lel,2015.0,34900.0,0.0,0.0
76561198013149300,2015.0,242920.0,1.0,2.0
76561198013149300,2015.0,255710.0,1.0,2.0
76561198013149300,2014.0,263760.0,1.0,2.0
76561198013149300,2015.0,201510.0,0.0,0.0
76561198013149300,2015.0,252950.0,1.0,0.0
76561198013149300,2015.0,4000.0,1.0,2.0
76561198013149300,2015.0,730.0,1.0,2.0
elishabridge3,2015.0,4000.0,1.0,0.0
76561198019297801,2014.0,4000.0,1.0,2.0
76561198092985183,2015.0,346110.0,1.0,0.0
SirexPower,2015.0,301190.0,0.0,1.0
76561198084616658,2015.0,225540.0,1.0,1.0
76561197992681922,2015.0,385770.0,1.0,2.0
76561197992681922,2015.0,339400.0,1.0,0.0
76561197992681922,2015.0,255710.0,1.0,2.0
Alex5763,2014.0,252490.0,1.0,2.0
Alex5763,2014.0,4000.0,1.0,2.0
Alex5763,2013.0,238430.0,1.0,1.0
sirscope,2015.0,307880.0,1.0,2.0
sirscope,2015.0,251570.0,1.0,2.0
sirscope,2015.0,244160.0,1.0,2.0
watters81,2013.0,259080.0,1.0,0.0
watters81,2014.0,248820.0,1.0,2.0
watters81,2013.0,230410.0,1.0,2.0
76561198092998604,2015.0,296470.0,1.0,2.0
SithBen,2013.0,204880.0,1.0,2.0
skauldrich,2014.0,440.0,1.0,2.0
skauldrich,2015.0,31280.0,1.0,2.0
76561198132717938,2015.0,40800.0,0.0,1.0
76561198132717938,2015.0,322170.0,1.0,0.0
76561198132717938,2015.0,327890.0,1.0,2.0
76561198132717938,2014.0,440.0,1.0,2.0
probablydead,2015.0,218620.0,1.0,2.0
probablydead,2015.0,333930.0,1.0,2.0
skeptile2,2015.0,397340.0,1.0,0.0
skeptile2,2014.0,104900.0,1.0,2.0
SassyGod,2015.0,377160.0,1.0,2.0
SassyGod,2015.0,316390.0,1.0,2.0
SassyGod,2014.0,730.0,1.0,2.0
76561198043608225,2015.0,264710.0,1.0,2.0
76561198075626434,2015.0,234140.0,1.0,1.0
76561198075626434,2015.0,211420.0,1.0,0.0
6738497298564377854673421,2015.0,250900.0,1.0,2.0
6738497298564377854673421,2015.0,730.0,1.0,1.0
laygittlefiggernaggot,2014.0,4000.0,1.0,2.0
Pinki3,2015.0,730.0,1.0,0.0
Pinki3,2014.0,332800.0,1.0,0.0
Skippy333,2013.0,4000.0,1.0,0.0
Skippy333,2015.0,203140.0,1.0,0.0
Skippy333,2015.0,35720.0,1.0,1.0
Skippy333,2013.0,730.0,1.0,0.0
Skippy333,2015.0,12200.0,1.0,2.0
Skippy333,2015.0,222880.0,1.0,2.0
SkittleRage,2014.0,240.0,1.0,2.0
SkittleRage,2014.0,63710.0,1.0,0.0
SkittleRage,2014.0,57300.0,1.0,1.0
SkittleRage,2014.0,108710.0,1.0,2.0
SkittleRage,2014.0,57900.0,1.0,2.0
SkittleRage,2014.0,230410.0,1.0,0.0
326759263846544,2014.0,244850.0,1.0,2.0
326759263846544,2014.0,243870.0,0.0,0.0
SKOOOTA,2014.0,211820.0,1.0,2.0
SKOOOTA,2014.0,247240.0,1.0,0.0
SKOOOTA,2013.0,226980.0,1.0,2.0
SKOOOTA,2014.0,269030.0,1.0,2.0
SKOOOTA,2014.0,253350.0,1.0,2.0
BenjaminoLordo,2014.0,236850.0,1.0,2.0
BenjaminoLordo,2013.0,221380.0,1.0,1.0
skwavicus,2013.0,42910.0,1.0,2.0
skwavicus,2013.0,4000.0,1.0,2.0
Sotrung,2015.0,292120.0,1.0,1.0
Sotrung,2015.0,311730.0,1.0,1.0
Sotrung,2013.0,72850.0,1.0,1.0
skyheat,2014.0,252490.0,1.0,0.0
skyheat,2015.0,207140.0,1.0,2.0
skyheat,2015.0,274170.0,1.0,2.0
skyheat,2014.0,273350.0,1.0,2.0
skyheat,2015.0,206190.0,1.0,2.0
skyheat,2014.0,218620.0,0.0,1.0
Skyver_,2014.0,570.0,1.0,2.0
SLAIAX_SLYAXE,2015.0,329950.0,1.0,2.0
76561198101686893,2015.0,730.0,1.0,2.0
76561198101686893,2015.0,240.0,1.0,2.0
76561198101686893,2015.0,4000.0,1.0,2.0
76561198053791920,2014.0,4000.0,1.0,2.0
Tom_scroy,2013.0,240.0,1.0,2.0
Tom_scroy,2014.0,22380.0,1.0,0.0
76561198091512618,2015.0,388090.0,1.0,2.0
76561198091512618,2014.0,440.0,1.0,2.0
BicepsAreGoneJustLikeSkins,2014.0,4000.0,1.0,2.0
BicepsAreGoneJustLikeSkins,2015.0,370100.0,0.0,2.0
76561198058919153,2014.0,261640.0,1.0,2.0
76561198058919153,2014.0,330830.0,1.0,2.0
lacscape,2015.0,259080.0,1.0,2.0
xXSlimySlimeXx,2015.0,319510.0,1.0,0.0
xXSlimySlimeXx,2015.0,257750.0,1.0,2.0
oskinkthecrocdoc,2015.0,346010.0,1.0,2.0
oskinkthecrocdoc,2014.0,440.0,1.0,2.0
SomeGuyThatPlaysGames,2014.0,242760.0,1.0,2.0
SomeGuyThatPlaysGames,2015.0,227940.0,1.0,2.0
SomeGuyThatPlaysGames,2014.0,236390.0,0.0,2.0
SomeGuyThatPlaysGames,2015.0,230410.0,0.0,2.0
SomeGuyThatPlaysGames,2014.0,55230.0,1.0,2.0
SomeGuyThatPlaysGames,2014.0,244850.0,1.0,2.0
SomeGuyThatPlaysGames,2014.0,216250.0,1.0,2.0
theslowduck,2014.0,209000.0,1.0,2.0
theslowduck,2015.0,218620.0,1.0,0.0
slushyb,2015.0,227860.0,0.0,2.0
slushyb,2015.0,393420.0,1.0,2.0
Dearmean992,2014.0,33930.0,1.0,2.0
wowsteamid,2015.0,383080.0,1.0,2.0
76561198078767295,2015.0,730.0,1.0,2.0
Alex117Alex,2014.0,236850.0,1.0,0.0
76561198169873333,2015.0,440.0,1.0,2.0
headfullofsmeg,2015.0,10180.0,1.0,2.0
headfullofsmeg,2015.0,230410.0,1.0,2.0
SmellingSavage,2015.0,730.0,1.0,0.0
76561198078827881,2014.0,440.0,1.0,2.0
76561197977799906,2012.0,500.0,1.0,1.0
76561198088947777,2013.0,207610.0,1.0,2.0
76561198088947777,2013.0,223470.0,1.0,2.0
76561198088947777,2015.0,261030.0,1.0,2.0
76561198088947777,2013.0,70.0,1.0,2.0
76561198088947777,2013.0,221260.0,1.0,1.0
76561198088947777,2013.0,113200.0,1.0,2.0
brownscarf,2015.0,221100.0,1.0,2.0
brownscarf,2014.0,730.0,1.0,0.0
brownscarf,2013.0,440.0,1.0,2.0
brownscarf,2014.0,8930.0,1.0,2.0
brownscarf,2014.0,200710.0,1.0,2.0
brownscarf,2014.0,550.0,1.0,2.0
5400540054005400,2013.0,4570.0,1.0,2.0
5400540054005400,2014.0,56400.0,1.0,1.0
5400540054005400,2014.0,218230.0,1.0,2.0
5400540054005400,2014.0,289130.0,1.0,2.0
5400540054005400,2014.0,202090.0,1.0,2.0
5400540054005400,2014.0,266840.0,1.0,2.0
5400540054005400,2013.0,4700.0,1.0,2.0
5400540054005400,2013.0,208140.0,1.0,2.0
Soulstealers,2014.0,227680.0,0.0,2.0
Soulstealers,2015.0,72850.0,0.0,1.0
Soulstealers,2014.0,201210.0,1.0,1.0
Soulstealers,2014.0,222880.0,1.0,2.0
Soulstealers,2015.0,570.0,1.0,0.0
Soulstealers,2014.0,289130.0,1.0,2.0
76561197990027470,2014.0,107410.0,1.0,2.0
76561197990027470,2013.0,219640.0,1.0,1.0
76561198062271200,2014.0,4000.0,1.0,2.0
76561198040602090,2014.0,301520.0,1.0,2.0
76561198040602090,2014.0,239820.0,1.0,2.0
76561198040602090,2014.0,239030.0,1.0,1.0
76561198040602090,2013.0,6000.0,1.0,1.0
76561198040602090,2013.0,6060.0,1.0,2.0
76561198040602090,2013.0,247730.0,1.0,0.0
76561198062125305,2015.0,369580.0,1.0,2.0
76561198062125305,2014.0,4000.0,1.0,2.0
76561198062125305,2014.0,219740.0,1.0,2.0
SneakyPete9,2015.0,346110.0,1.0,1.0
SneakyPete9,2015.0,65980.0,0.0,0.0
Variun,2015.0,349220.0,1.0,2.0
76561198045126133,2015.0,49600.0,0.0,1.0
76561198045126133,2015.0,219890.0,1.0,2.0
76561198032582216,2012.0,20510.0,1.0,2.0
76561198032582216,2012.0,22380.0,1.0,2.0
76561198072527585,2014.0,230410.0,1.0,2.0
Sniper64824,2013.0,224600.0,1.0,2.0
Sniper64824,2014.0,247730.0,1.0,2.0
Sniper64824,2013.0,65800.0,1.0,1.0
xSnipy,2015.0,369200.0,1.0,2.0
xSnipy,2014.0,246700.0,1.0,0.0
xSnipy,2013.0,207140.0,1.0,2.0
xSnipy,2015.0,202970.0,1.0,0.0
ImaTigerRaa,2012.0,105600.0,1.0,2.0
76561197995775619,2015.0,261570.0,1.0,2.0
76561198077731258,2015.0,302830.0,1.0,0.0
76561198077731258,2014.0,440.0,1.0,2.0
04280122,2013.0,218230.0,1.0,2.0
SnuffyKiins,2013.0,440.0,1.0,2.0
76561198057253097,2015.0,304240.0,1.0,0.0
76561198057253097,2015.0,730.0,0.0,0.0
76561198057253097,2014.0,254700.0,1.0,2.0
swagatron2000,2014.0,48700.0,1.0,2.0
swagatron2000,2013.0,55230.0,1.0,2.0
76561198014530333,2013.0,221910.0,1.0,2.0
76561198014530333,2015.0,221100.0,0.0,0.0
76561198014530333,2015.0,312530.0,1.0,0.0
76561198014530333,2013.0,232430.0,1.0,0.0
76561198072852555,2015.0,34830.0,0.0,0.0
76561198057919602,2014.0,257710.0,1.0,1.0
76561198057919602,2015.0,206440.0,1.0,1.0
76561198057919602,2014.0,211420.0,0.0,2.0
76561198096332661,2015.0,218620.0,1.0,1.0
76561198096332661,2014.0,440.0,1.0,2.0
SOH123,2014.0,104900.0,1.0,2.0
SOH123,2013.0,233130.0,1.0,0.0
SOH123,2013.0,209000.0,1.0,2.0
pheg,2013.0,48000.0,1.0,0.0
76561198090478432,2015.0,242920.0,1.0,0.0
76561198090478432,2015.0,32430.0,1.0,1.0
76561198090478432,2014.0,219740.0,1.0,2.0
76561198090478432,2014.0,220240.0,1.0,2.0
kamakze751,2014.0,238430.0,1.0,2.0
kamakze751,2015.0,238960.0,1.0,2.0
kamakze751,2015.0,207230.0,1.0,2.0
kamakze751,2015.0,239070.0,1.0,2.0
kamakze751,2014.0,4000.0,1.0,2.0
kamakze751,2014.0,277430.0,1.0,2.0
kamakze751,2013.0,2400.0,1.0,2.0
76561198075806576,2014.0,304930.0,1.0,2.0
76561198075806576,2014.0,440.0,1.0,2.0
hyper-lethal,2014.0,200710.0,1.0,2.0
76561198065991872,2014.0,440.0,1.0,0.0
76561198074445285,2015.0,8500.0,1.0,2.0
GERDAGUFERSD,2015.0,250900.0,1.0,1.0
GERDAGUFERSD,2015.0,391540.0,1.0,2.0
GERDAGUFERSD,2015.0,4000.0,1.0,0.0
GERDAGUFERSD,2015.0,105600.0,1.0,1.0
GERDAGUFERSD,2015.0,71250.0,1.0,2.0
GERDAGUFERSD,2015.0,323470.0,1.0,1.0
GERDAGUFERSD,2015.0,213610.0,1.0,1.0
76561198045389453,2014.0,214770.0,0.0,0.0
SULL3H,2015.0,377160.0,1.0,2.0
Sopa00,2014.0,304930.0,1.0,2.0
76561198060894699,2014.0,248350.0,1.0,2.0
SorenTheOwl,2015.0,218620.0,0.0,1.0
SorenTheOwl,2015.0,417860.0,1.0,0.0
SorenTheOwl,2015.0,236390.0,1.0,0.0
SorenTheOwl,2015.0,317400.0,1.0,2.0
psychologicalwarfareinmyhead,2015.0,331470.0,1.0,2.0
psychologicalwarfareinmyhead,2015.0,239140.0,1.0,0.0
Colidos,2014.0,200210.0,1.0,2.0
Soskii,2015.0,301520.0,1.0,1.0
ohyeahpunk,2014.0,296150.0,0.0,0.0
76561198052937077,2014.0,204300.0,1.0,2.0
76561198074688122,2014.0,253710.0,0.0,2.0
76561198048809840,2014.0,250520.0,1.0,2.0
Nargoord,2015.0,19900.0,0.0,2.0
Nargoord,2015.0,55230.0,1.0,2.0
Nargoord,2015.0,265630.0,1.0,1.0
Nargoord,2014.0,4000.0,1.0,2.0
Soviet_Steve,2015.0,225540.0,1.0,2.0
Soviet_Steve,2015.0,357480.0,0.0,1.0
Soviet_Steve,2015.0,287390.0,1.0,2.0
payrocanical,2015.0,354140.0,1.0,0.0
